chrX	7822000	7824000	chrX	7862000	7864000	random_loop_4353	103	128
chr3L	7488000	7490000	chr3L	9962000	9964000	random_loop_4354	3	6
chr3L	6136000	6138000	chr3L	12476000	12478000	random_loop_4355	2	2
chr3L	27328000	27330000	chr3L	27368000	27370000	random_loop_4356	72	82
chr3R	10684000	10686000	chr3R	16808000	16810000	random_loop_4357	4	1
chr3R	20090000	20092000	chr3R	23804000	23806000	random_loop_4358	0	0
chr2R	18460000	18462000	chr2R	24672000	24674000	random_loop_4359	4	2
chrX	3314000	3316000	chrX	12200000	12202000	random_loop_4360	0	0
chr2L	11092000	11094000	chr2L	11234000	11236000	random_loop_4361	89	47
chr2R	10908000	10910000	chr2R	16770000	16772000	random_loop_4362	2	2
chr2R	3468000	3470000	chr2R	9454000	9456000	random_loop_4363	0	0
chrX	17524000	17526000	chrX	20894000	20896000	random_loop_4364	0	1
chrX	14634000	14636000	chrX	20824000	20826000	random_loop_4365	3	2
chrX	3668000	3670000	chrX	8912000	8914000	random_loop_4366	0	0
chr2R	18642000	18644000	chr2R	21726000	21728000	random_loop_4367	1	4
chrX	8060000	8062000	chrX	11174000	11176000	random_loop_4368	0	0
chr2R	16760000	16762000	chr2R	22950000	22952000	random_loop_4369	3	2
chr3R	27514000	27516000	chr3R	29588000	29590000	random_loop_4370	1	2
chr3L	2710000	2712000	chr3L	5820000	5822000	random_loop_4371	2	1
chr3R	19068000	19070000	chr3R	22178000	22180000	random_loop_4372	0	0
chr3R	15366000	15368000	chr3R	24228000	24230000	random_loop_4373	0	3
chr3R	15508000	15510000	chr3R	30566000	30568000	random_loop_4374	1	0
chr3R	2734000	2736000	chr3R	8956000	8958000	random_loop_4375	0	0
chr2L	168000	170000	chr2L	3868000	3870000	random_loop_4376	0	1
chrX	14582000	14584000	chrX	20568000	20570000	random_loop_4377	1	2
chr2R	7180000	7182000	chr2R	13384000	13386000	random_loop_4378	1	4
chr2L	5050000	5052000	chr2L	11036000	11038000	random_loop_4379	4	1
chrX	8874000	8876000	chrX	10436000	10438000	random_loop_4380	0	0
chr2L	14144000	14146000	chr2L	20030000	20032000	random_loop_4381	1	0
chrX	5540000	5542000	chrX	11730000	11732000	random_loop_4382	4	1
chr3R	5918000	5920000	chr3R	12258000	12260000	random_loop_4383	6	4
chr3R	7724000	7726000	chr3R	7772000	7774000	random_loop_4384	55	64
chr2R	7002000	7004000	chr2R	8564000	8566000	random_loop_4385	0	0
chr3L	23550000	23552000	chr3L	26020000	26022000	random_loop_4386	11	8
chr3L	1790000	1792000	chr3L	8002000	8004000	random_loop_4387	0	0
chrX	2200000	2202000	chrX	8062000	8064000	random_loop_4388	0	1
chr3R	854000	856000	chr3R	996000	998000	random_loop_4389	7	4
chr3L	2638000	2640000	chr3L	8942000	8944000	random_loop_4390	0	0
chrX	16238000	16240000	chrX	16380000	16382000	random_loop_4391	9	11
chr3R	2394000	2396000	chr3R	8388000	8390000	random_loop_4392	1	0
chr3L	17440000	17442000	chr3L	23426000	23428000	random_loop_4393	0	0
chr3L	19644000	19646000	chr3L	23002000	23004000	random_loop_4394	0	1
chr3L	11042000	11044000	chr3L	24738000	24740000	random_loop_4395	0	0
chr3R	3028000	3030000	chr3R	6736000	6738000	random_loop_4396	0	2
chrX	11080000	11082000	chrX	16324000	16326000	random_loop_4397	2	2
chrX	3588000	3590000	chrX	6698000	6700000	random_loop_4398	1	1
chr3L	16990000	16992000	chr3L	23886000	23888000	random_loop_4399	0	1
chr2L	2060000	2062000	chr2L	17170000	17172000	random_loop_4400	2	0
chr3L	10272000	10274000	chr3L	16266000	16268000	random_loop_4401	3	1
chr2R	8376000	8378000	chr2R	12084000	12086000	random_loop_4402	0	1
chrX	22078000	22080000	chrX	22220000	22222000	random_loop_4403	0	1
chr3L	156000	158000	chr3L	6280000	6282000	random_loop_4404	6	3
chr2R	656000	658000	chr2R	6884000	6886000	random_loop_4405	0	0
chr2R	6046000	6048000	chr2R	9778000	9780000	random_loop_4406	0	0
chr2R	19430000	19432000	chr2R	23438000	23440000	random_loop_4407	0	0
chr2L	5154000	5156000	chr2L	8214000	8216000	random_loop_4408	3	1
chr2L	4680000	4682000	chr2L	8388000	8390000	random_loop_4409	2	4
chr2R	18536000	18538000	chr2R	22268000	22270000	random_loop_4410	5	7
chr2L	7494000	7496000	chr2L	17096000	17098000	random_loop_4411	0	0
chrX	6420000	6422000	chrX	21478000	21480000	random_loop_4412	0	0
chr2R	17036000	17038000	chr2R	18630000	18632000	random_loop_4413	13	9
chr2L	5152000	5154000	chr2L	18840000	18842000	random_loop_4414	1	0
chr2L	21310000	21312000	chr2L	22872000	22874000	random_loop_4415	0	0
chr2L	17600000	17602000	chr2L	19090000	19092000	random_loop_4416	2	0
chrX	9872000	9874000	chrX	16192000	16194000	random_loop_4417	1	0
chr3L	5234000	5236000	chr3L	20344000	20346000	random_loop_4418	0	0
chr2R	10852000	10854000	chr2R	17056000	17058000	random_loop_4419	2	0
chr3R	15550000	15552000	chr3R	21770000	21772000	random_loop_4420	1	2
chrX	9196000	9198000	chrX	15500000	15502000	random_loop_4421	3	3
chrX	15274000	15276000	chrX	18384000	18386000	random_loop_4422	4	1
chr3R	22408000	22410000	chr3R	28402000	28404000	random_loop_4423	2	1
chrX	696000	698000	chrX	14392000	14394000	random_loop_4424	1	2
chr2L	3306000	3308000	chr2L	16994000	16996000	random_loop_4425	0	1
chr2R	4136000	4138000	chr2R	19364000	19366000	random_loop_4426	0	0
chr2R	2380000	2382000	chr2R	8584000	8586000	random_loop_4427	0	0
chr2L	8134000	8136000	chr2L	14130000	14132000	random_loop_4428	2	1
chr3R	10818000	10820000	chr3R	20430000	20432000	random_loop_4429	0	1
chr2R	1194000	1196000	chr2R	2756000	2758000	random_loop_4430	0	1
chr3R	24058000	24060000	chr3R	28492000	28494000	random_loop_4431	0	3
chr3L	19708000	19710000	chr3L	25936000	25938000	random_loop_4432	0	1
chr3R	12028000	12030000	chr3R	13622000	13624000	random_loop_4433	7	6
chr3L	20982000	20984000	chr3L	23444000	23446000	random_loop_4434	0	3
chrX	3722000	3724000	chrX	6796000	6798000	random_loop_4435	0	1
chr2L	7976000	7978000	chr2L	14100000	14102000	random_loop_4436	0	1
chrX	10184000	10186000	chrX	11674000	11676000	random_loop_4437	2	2
chr3L	10614000	10616000	chr3L	13708000	13710000	random_loop_4438	0	1
chr3R	18872000	18874000	chr3R	21556000	21558000	random_loop_4439	1	0
chrX	10540000	10542000	chrX	12020000	12022000	random_loop_4440	6	6
chr3R	19346000	19348000	chr3R	25536000	25538000	random_loop_4441	2	2
chr3R	16750000	16752000	chr3R	23646000	23648000	random_loop_4442	0	0
chr2L	4520000	4522000	chr2L	7888000	7890000	random_loop_4443	1	2
chr3R	1386000	1388000	chr3R	5212000	5214000	random_loop_4444	0	0
chrX	7248000	7250000	chrX	13268000	13270000	random_loop_4445	1	0
chr3R	28134000	28136000	chr3R	31492000	31494000	random_loop_4446	6	3
chr2L	8506000	8508000	chr2L	18108000	18110000	random_loop_4447	1	2
chr3R	11610000	11612000	chr3R	13684000	13686000	random_loop_4448	3	4
chr3R	8716000	8718000	chr3R	14920000	14922000	random_loop_4449	1	2
chr3L	6940000	6942000	chr3L	8534000	8536000	random_loop_4450	2	5
chr3L	27930000	27932000	chr3L	28072000	28074000	random_loop_4451	0	0
chr2R	4494000	4496000	chr2R	14106000	14108000	random_loop_4452	0	0
chrX	9084000	9086000	chrX	15080000	15082000	random_loop_4453	2	4
chr2R	9910000	9912000	chr2R	12594000	12596000	random_loop_4454	4	3
chr3R	8914000	8916000	chr3R	12036000	12038000	random_loop_4455	1	0
chrX	13732000	13734000	chrX	19922000	19924000	random_loop_4456	0	0
chr3R	3910000	3912000	chr3R	17192000	17194000	random_loop_4457	0	0
chr3L	13706000	13708000	chr3L	16766000	16768000	random_loop_4458	2	2
chr2R	6218000	6220000	chr2R	6360000	6362000	random_loop_4459	0	0
chr2R	12846000	12848000	chr2R	19050000	19052000	random_loop_4460	0	1
chr2L	6082000	6084000	chr2L	12068000	12070000	random_loop_4461	1	0
chr2L	11422000	11424000	chr2L	17308000	17310000	random_loop_4462	0	1
chr3L	4688000	4690000	chr3L	19746000	19748000	random_loop_4463	0	0
chr3R	5684000	5686000	chr3R	8146000	8148000	random_loop_4464	5	1
chr2R	14972000	14974000	chr2R	18980000	18982000	random_loop_4465	0	2
chr2L	1732000	1734000	chr2L	7618000	7620000	random_loop_4466	1	0
chrX	10732000	10734000	chrX	17628000	17630000	random_loop_4467	0	1
chr2L	16348000	16350000	chr2L	16388000	16390000	random_loop_4468	46	55
chr3L	18654000	18656000	chr3L	20722000	20724000	random_loop_4469	1	0
chr3L	9470000	9472000	chr3L	13184000	13186000	random_loop_4470	3	2
chr3R	13358000	13360000	chr3R	19616000	19618000	random_loop_4471	1	1
chr3R	5862000	5864000	chr3R	14736000	14738000	random_loop_4472	1	1
chr3R	5174000	5176000	chr3R	11160000	11162000	random_loop_4473	3	1
chr3R	28010000	28012000	chr3R	29572000	29574000	random_loop_4474	0	3
chr3L	16848000	16850000	chr3L	22834000	22836000	random_loop_4475	4	3
chr3R	29268000	29270000	chr3R	31708000	31710000	random_loop_4476	14	16
chr2L	2710000	2712000	chr2L	5832000	5834000	random_loop_4477	0	0
chr3L	3486000	3488000	chr3L	5560000	5562000	random_loop_4478	2	1
chrX	10424000	10426000	chrX	16744000	16746000	random_loop_4479	0	2
chrX	4948000	4950000	chrX	18636000	18638000	random_loop_4480	3	0
chr3R	14886000	14888000	chr3R	20866000	20868000	random_loop_4481	0	1
chr3L	3786000	3788000	chr3L	6256000	6258000	random_loop_4482	1	1
chrX	13226000	13228000	chrX	13368000	13370000	random_loop_4483	21	23
chrX	11388000	11390000	chrX	17616000	17618000	random_loop_4484	3	3
chr3R	10862000	10864000	chr3R	21400000	21402000	random_loop_4485	1	1
chr3R	25578000	25580000	chr3R	28700000	28702000	random_loop_4486	0	0
chr2L	12314000	12316000	chr2L	18572000	18574000	random_loop_4487	1	1
chr3R	15624000	15626000	chr3R	18992000	18994000	random_loop_4488	0	1
chr2R	21042000	21044000	chr2R	24140000	24142000	random_loop_4489	7	2
chrX	9818000	9820000	chrX	23514000	23516000	random_loop_4490	0	0
chr2L	15772000	15774000	chr2L	22030000	22032000	random_loop_4491	1	2
chr2R	1680000	1682000	chr2R	7680000	7682000	random_loop_4492	0	0
chr2L	11148000	11150000	chr2L	17488000	17490000	random_loop_4493	0	2
chrX	2578000	2580000	chrX	3862000	3864000	random_loop_4494	8	7
chr2L	19814000	19816000	chr2L	22936000	22938000	random_loop_4495	2	0
chr3L	18960000	18962000	chr3L	21028000	21030000	random_loop_4496	1	1
chrX	17126000	17128000	chrX	23446000	23448000	random_loop_4497	0	1
chr2R	9274000	9276000	chr2R	24502000	24504000	random_loop_4498	1	0
chr3R	18816000	18818000	chr3R	22530000	22532000	random_loop_4499	2	2
chr3R	6684000	6686000	chr3R	12904000	12906000	random_loop_4500	1	1
chr4	984000	986000	chr4	1126000	1128000	random_loop_4501	43	43
chr3R	14848000	14850000	chr3R	14990000	14992000	random_loop_4502	18	20
chrX	2484000	2486000	chrX	2626000	2628000	random_loop_4503	32	56
chr2L	5064000	5066000	chr2L	10308000	10310000	random_loop_4504	8	2
chr3L	21226000	21228000	chr3L	27546000	27548000	random_loop_4505	0	0
chr2L	9366000	9368000	chr2L	15686000	15688000	random_loop_4506	0	0
chr3L	10836000	10838000	chr3L	12430000	12432000	random_loop_4507	0	2
chr2L	14366000	14368000	chr2L	17734000	17736000	random_loop_4508	0	1
chrX	13976000	13978000	chrX	14118000	14120000	random_loop_4509	23	24
chr3R	10386000	10388000	chr3R	13744000	13746000	random_loop_4510	0	1
chr2R	15186000	15188000	chr2R	21398000	21400000	random_loop_4511	2	0
chr2L	20510000	20512000	chr2L	20652000	20654000	random_loop_4512	31	47
chr3L	18844000	18846000	chr3L	22552000	22554000	random_loop_4513	2	1
chr2R	1500000	1502000	chr2R	2990000	2992000	random_loop_4514	0	1
chr3R	22070000	22072000	chr3R	25896000	25898000	random_loop_4515	2	2
chrX	6258000	6260000	chrX	12252000	12254000	random_loop_4516	0	1
chr3L	11290000	11292000	chr3L	12486000	12488000	random_loop_4517	4	3
chr2R	17932000	17934000	chr2R	21658000	21660000	random_loop_4518	0	3
chr3R	13814000	13816000	chr3R	16284000	16286000	random_loop_4519	1	1
chrX	6892000	6894000	chrX	10250000	10252000	random_loop_4520	1	2
chr3L	7914000	7916000	chr3L	9394000	9396000	random_loop_4521	1	5
chrX	2028000	2030000	chrX	8024000	8026000	random_loop_4522	1	2
chr2L	3836000	3838000	chr2L	17118000	17120000	random_loop_4523	2	0
chr3R	23064000	23066000	chr3R	26790000	26792000	random_loop_4524	4	2
chrX	3346000	3348000	chrX	9568000	9570000	random_loop_4525	2	2
chr3L	9046000	9048000	chr3L	18658000	18660000	random_loop_4526	0	2
chr2R	8534000	8536000	chr2R	23594000	23596000	random_loop_4527	0	2
chr3R	16542000	16544000	chr3R	26144000	26146000	random_loop_4528	0	0
chrX	5668000	5670000	chrX	9494000	9496000	random_loop_4529	2	1
chr3L	3994000	3996000	chr3L	19052000	19054000	random_loop_4530	0	0
chr3R	26298000	26300000	chr3R	27860000	27862000	random_loop_4531	1	1
chr2R	9640000	9642000	chr2R	15868000	15870000	random_loop_4532	1	3
chrX	5358000	5360000	chrX	8468000	8470000	random_loop_4533	2	1
chr2R	11580000	11582000	chr2R	15312000	15314000	random_loop_4534	0	4
chr2L	10544000	10546000	chr2L	16540000	16542000	random_loop_4535	0	0
chr3L	16274000	16276000	chr3L	21518000	21520000	random_loop_4536	3	0
chr2L	5518000	5520000	chr2L	7008000	7010000	random_loop_4537	3	3
chr2R	14700000	14702000	chr2R	25238000	25240000	random_loop_4538	0	0
chr2L	4788000	4790000	chr2L	7258000	7260000	random_loop_4539	3	2
chr3L	956000	958000	chr3L	16014000	16016000	random_loop_4540	0	1
chr2R	9470000	9472000	chr2R	12568000	12570000	random_loop_4541	3	4
chrX	1068000	1070000	chrX	7258000	7260000	random_loop_4542	2	1
chr2R	1998000	2000000	chr2R	7994000	7996000	random_loop_4543	0	0
chr2L	4640000	4642000	chr2L	10852000	10854000	random_loop_4544	3	1
chr3L	16692000	16694000	chr3L	20384000	20386000	random_loop_4545	1	4
chrX	3290000	3292000	chrX	9290000	9292000	random_loop_4546	0	1
chr3R	27008000	27010000	chr3R	27150000	27152000	random_loop_4547	14	14
chr2R	1518000	1520000	chr2R	4628000	4630000	random_loop_4548	8	10
chrX	624000	626000	chrX	3698000	3700000	random_loop_4549	2	3
chr2L	2830000	2832000	chr2L	8692000	8694000	random_loop_4550	2	2
chr3R	15430000	15432000	chr3R	16714000	16716000	random_loop_4551	4	2
chr2R	6112000	6114000	chr2R	12428000	12430000	random_loop_4552	3	4
chr2L	17568000	17570000	chr2L	20678000	20680000	random_loop_4553	0	0
chr4	690000	692000	chr4	832000	834000	random_loop_4554	32	54
chr3R	3352000	3354000	chr3R	9656000	9658000	random_loop_4555	4	0
chr4	28000	30000	chr4	170000	172000	random_loop_4556	5	5
chrX	500000	502000	chrX	2974000	2976000	random_loop_4557	2	0
chrX	624000	626000	chrX	9486000	9488000	random_loop_4558	0	0
chr3L	6134000	6136000	chr3L	9504000	9506000	random_loop_4559	0	1
chrX	9178000	9180000	chrX	15178000	15180000	random_loop_4560	1	0
chr3R	17462000	17464000	chr3R	26336000	26338000	random_loop_4561	0	2
chr3L	2476000	2478000	chr3L	8678000	8680000	random_loop_4562	4	2
chrX	17658000	17660000	chrX	23520000	23522000	random_loop_4563	0	0
chr2L	7176000	7178000	chr2L	13162000	13164000	random_loop_4564	2	1
chr4	708000	710000	chr4	748000	750000	random_loop_4565	388	341
chr2R	17940000	17942000	chr2R	21038000	21040000	random_loop_4566	1	0
chr3R	2804000	2806000	chr3R	12416000	12418000	random_loop_4567	0	0
chr3R	26074000	26076000	chr3R	26216000	26218000	random_loop_4568	11	23
chr2L	2654000	2656000	chr2L	8748000	8750000	random_loop_4569	2	1
chr2L	816000	818000	chr2L	7038000	7040000	random_loop_4570	8	4
chr4	668000	670000	chr4	810000	812000	random_loop_4571	3	13
chr2R	3024000	3026000	chr2R	6850000	6852000	random_loop_4572	0	0
chr2L	234000	236000	chr2L	1796000	1798000	random_loop_4573	2	0
chr2L	5796000	5798000	chr2L	9164000	9166000	random_loop_4574	3	2
chr3L	19300000	19302000	chr3L	22374000	22376000	random_loop_4575	5	2
chrX	16576000	16578000	chrX	19690000	19692000	random_loop_4576	3	1
chr2L	15278000	15280000	chr2L	21506000	21508000	random_loop_4577	0	0
chr3R	200000	202000	chr3R	3314000	3316000	random_loop_4578	0	0
chr3R	22700000	22702000	chr3R	24190000	24192000	random_loop_4579	9	11
chr2L	15484000	15486000	chr2L	17046000	17048000	random_loop_4580	4	3
chr3L	6384000	6386000	chr3L	7946000	7948000	random_loop_4581	2	4
chr2R	154000	156000	chr2R	3980000	3982000	random_loop_4582	0	0
chr3R	8458000	8460000	chr3R	9938000	9940000	random_loop_4583	5	2
chr2R	9210000	9212000	chr2R	13644000	13646000	random_loop_4584	1	2
chr3R	15570000	15572000	chr3R	21760000	21762000	random_loop_4585	1	0
chrX	13964000	13966000	chrX	17664000	17666000	random_loop_4586	2	4
chr3R	912000	914000	chr3R	6156000	6158000	random_loop_4587	0	0
chr2R	22000	24000	chr2R	3106000	3108000	random_loop_4588	1	0
chr3R	6984000	6986000	chr3R	22044000	22046000	random_loop_4589	0	0
chr3L	3396000	3398000	chr3L	16678000	16680000	random_loop_4590	0	3
chr3R	14706000	14708000	chr3R	28394000	28396000	random_loop_4591	0	0
chr3L	22662000	22664000	chr3L	24224000	24226000	random_loop_4592	0	0
chrX	4496000	4498000	chrX	10492000	10494000	random_loop_4593	2	5
chr3L	15360000	15362000	chr3L	18420000	18422000	random_loop_4594	0	2
chr2R	8864000	8866000	chr2R	14108000	14110000	random_loop_4595	0	0
chr3R	10786000	10788000	chr3R	26014000	26016000	random_loop_4596	0	2
chr3R	12966000	12968000	chr3R	16026000	16028000	random_loop_4597	3	4
chr2L	856000	858000	chr2L	9742000	9744000	random_loop_4598	0	3
chr2R	17246000	17248000	chr2R	23108000	23110000	random_loop_4599	3	1
chr2L	16360000	16362000	chr2L	19434000	19436000	random_loop_4600	2	4
chr3R	1742000	1744000	chr3R	4816000	4818000	random_loop_4601	0	0
chrX	3560000	3562000	chrX	18620000	18622000	random_loop_4602	0	0
chrX	17864000	17866000	chrX	21556000	21558000	random_loop_4603	2	0
chr3R	24134000	24136000	chr3R	24174000	24176000	random_loop_4604	342	396
chrX	7596000	7598000	chrX	13786000	13788000	random_loop_4605	3	0
chr3L	5816000	5818000	chr3L	8890000	8892000	random_loop_4606	6	1
chr4	1068000	1070000	chr4	1210000	1212000	random_loop_4607	0	0
chrX	4880000	4882000	chrX	11200000	11202000	random_loop_4608	1	2
chrX	604000	606000	chrX	3078000	3080000	random_loop_4609	2	0
chrX	10404000	10406000	chrX	13514000	13516000	random_loop_4610	1	2
chrX	7700000	7702000	chrX	12134000	12136000	random_loop_4611	0	0
chrX	3296000	3298000	chrX	5370000	5372000	random_loop_4612	1	0
chr2R	4342000	4344000	chr2R	10658000	10660000	random_loop_4613	0	0
chr3L	8464000	8466000	chr3L	21746000	21748000	random_loop_4614	1	2
chr3L	18404000	18406000	chr3L	21478000	21480000	random_loop_4615	2	4
chr2L	17482000	17484000	chr2L	20566000	20568000	random_loop_4616	0	3
chr3R	24280000	24282000	chr3R	27972000	27974000	random_loop_4617	0	2
chr2L	7260000	7262000	chr2L	11086000	11088000	random_loop_4618	0	1
chrX	4502000	4504000	chrX	19560000	19562000	random_loop_4619	0	0
chr3R	18402000	18404000	chr3R	18544000	18546000	random_loop_4620	20	23
chr2R	10240000	10242000	chr2R	13362000	13364000	random_loop_4621	1	1
chr3L	18486000	18488000	chr3L	24708000	24710000	random_loop_4622	0	0
chr2L	5308000	5310000	chr2L	14156000	14158000	random_loop_4623	0	0
chr2L	8476000	8478000	chr2L	22164000	22166000	random_loop_4624	0	0
chr3L	4558000	4560000	chr3L	6632000	6634000	random_loop_4625	6	2
chr3L	18250000	18252000	chr3L	19740000	19742000	random_loop_4626	0	0
chr3L	18310000	18312000	chr3L	19872000	19874000	random_loop_4627	0	0
chr2R	15502000	15504000	chr2R	21626000	21628000	random_loop_4628	2	2
chr2L	2614000	2616000	chr2L	9510000	9512000	random_loop_4629	1	2
chr2R	14300000	14302000	chr2R	15862000	15864000	random_loop_4630	5	8
chrX	17252000	17254000	chrX	20620000	20622000	random_loop_4631	3	1
chr2R	3296000	3298000	chr2R	18356000	18358000	random_loop_4632	0	0
chr2R	18548000	18550000	chr2R	18588000	18590000	random_loop_4633	137	154
chr2L	12362000	12364000	chr2L	21210000	21212000	random_loop_4634	0	2
chr4	144000	146000	chr4	192000	194000	random_loop_4635	300	247
chr3R	25842000	25844000	chr3R	31838000	31840000	random_loop_4636	2	1
chr3R	16496000	16498000	chr3R	16638000	16640000	random_loop_4637	39	34
chr3R	17832000	17834000	chr3R	17974000	17976000	random_loop_4638	40	36
chr2L	10512000	10514000	chr2L	17408000	17410000	random_loop_4639	7	3
chr3L	5592000	5594000	chr3L	11578000	11580000	random_loop_4640	1	2
chr3L	5234000	5236000	chr3L	11438000	11440000	random_loop_4641	1	0
chr3L	4948000	4950000	chr3L	11168000	11170000	random_loop_4642	0	3
chr3L	13688000	13690000	chr3L	13728000	13730000	random_loop_4643	158	144
chr2R	11450000	11452000	chr2R	15176000	15178000	random_loop_4644	0	2
chr3R	6510000	6512000	chr3R	15358000	15360000	random_loop_4645	1	0
chr3L	1948000	1950000	chr3L	8138000	8140000	random_loop_4646	4	8
chr3L	20192000	20194000	chr3L	23306000	23308000	random_loop_4647	3	2
chr2R	3724000	3726000	chr2R	12572000	12574000	random_loop_4648	0	0
chr2R	11360000	11362000	chr2R	17484000	17486000	random_loop_4649	2	3
chr2L	6290000	6292000	chr2L	12510000	12512000	random_loop_4650	2	2
chr3L	6274000	6276000	chr3L	15160000	15162000	random_loop_4651	3	0
chr2R	5162000	5164000	chr2R	14048000	14050000	random_loop_4652	0	2
chr2L	4478000	4480000	chr2L	18174000	18176000	random_loop_4653	0	2
chr2L	7992000	7994000	chr2L	23102000	23104000	random_loop_4654	0	0
chrX	18510000	18512000	chrX	20000000	20002000	random_loop_4655	3	2
chr2R	6736000	6738000	chr2R	12956000	12958000	random_loop_4656	1	1
chrX	3706000	3708000	chrX	6816000	6818000	random_loop_4657	1	2
chrX	5548000	5550000	chrX	7024000	7026000	random_loop_4658	1	1
chr2R	16558000	16560000	chr2R	18038000	18040000	random_loop_4659	1	1
chr3R	7030000	7032000	chr3R	13288000	13290000	random_loop_4660	0	0
chr3L	8640000	8642000	chr3L	21922000	21924000	random_loop_4661	1	1
chr3R	6398000	6400000	chr3R	8838000	8840000	random_loop_4662	3	5
chr3R	16610000	16612000	chr3R	16658000	16660000	random_loop_4663	110	103
chr2R	6458000	6460000	chr2R	15332000	15334000	random_loop_4664	0	0
chr3R	17598000	17600000	chr3R	20672000	20674000	random_loop_4665	1	3
chr4	812000	814000	chr4	954000	956000	random_loop_4666	18	20
chr3L	6396000	6398000	chr3L	12382000	12384000	random_loop_4667	0	2
chr2R	7338000	7340000	chr2R	8814000	8816000	random_loop_4668	6	1
chrX	418000	420000	chrX	6414000	6416000	random_loop_4669	2	0
chr3R	18878000	18880000	chr3R	29416000	29418000	random_loop_4670	0	1
chr2L	13062000	13064000	chr2L	16420000	16422000	random_loop_4671	5	0
chr4	84000	86000	chr4	132000	134000	random_loop_4672	105	107
chr2R	3676000	3678000	chr2R	18904000	18906000	random_loop_4673	0	0
chr3R	6846000	6848000	chr3R	21956000	21958000	random_loop_4674	0	2
chr3R	13424000	13426000	chr3R	19652000	19654000	random_loop_4675	2	0
chr2R	9138000	9140000	chr2R	15132000	15134000	random_loop_4676	4	3
chrX	7006000	7008000	chrX	10732000	10734000	random_loop_4677	1	2
chr2L	2476000	2478000	chr2L	12088000	12090000	random_loop_4678	0	3
chr3R	13000000	13002000	chr3R	19340000	19342000	random_loop_4679	0	0
chrX	1008000	1010000	chrX	14696000	14698000	random_loop_4680	0	1
chr2R	9106000	9108000	chr2R	18718000	18720000	random_loop_4681	1	1
chr3R	19680000	19682000	chr3R	29282000	29284000	random_loop_4682	0	1
chr2R	6694000	6696000	chr2R	19976000	19978000	random_loop_4683	0	0
chr2L	2970000	2972000	chr2L	9274000	9276000	random_loop_4684	0	1
chr3R	25100000	25102000	chr3R	31086000	31088000	random_loop_4685	1	2
chr2R	15266000	15268000	chr2R	18340000	18342000	random_loop_4686	4	0
chr3R	7892000	7894000	chr3R	13888000	13890000	random_loop_4687	1	1
chr2L	14534000	14536000	chr2L	23420000	23422000	random_loop_4688	0	0
chr2R	1742000	1744000	chr2R	7728000	7730000	random_loop_4689	0	1
chr3L	9322000	9324000	chr3L	15512000	15514000	random_loop_4690	0	1
chrX	4886000	4888000	chrX	18574000	18576000	random_loop_4691	1	1
chr2L	2924000	2926000	chr2L	17982000	17984000	random_loop_4692	0	0
chr3L	23400000	23402000	chr3L	27226000	27228000	random_loop_4693	0	0
chr2L	9624000	9626000	chr2L	11692000	11694000	random_loop_4694	3	0
chr2R	4114000	4116000	chr2R	7208000	7210000	random_loop_4695	0	0
chr3L	8414000	8416000	chr3L	21696000	21698000	random_loop_4696	0	0
chrX	2416000	2418000	chrX	16112000	16114000	random_loop_4697	3	0
chr3R	19838000	19840000	chr3R	25824000	25826000	random_loop_4698	2	1
chr3R	30160000	30162000	chr3R	31754000	31756000	random_loop_4699	3	5
chr2L	7830000	7832000	chr2L	14042000	14044000	random_loop_4700	0	1
chr2R	4470000	4472000	chr2R	10674000	10676000	random_loop_4701	0	0
chr2L	16976000	16978000	chr2L	18260000	18262000	random_loop_4702	12	4
chr2L	11680000	11682000	chr2L	14790000	14792000	random_loop_4703	2	3
chr2R	7480000	7482000	chr2R	13708000	13710000	random_loop_4704	2	6
chr2R	5528000	5530000	chr2R	11748000	11750000	random_loop_4705	0	1
chrX	6596000	6598000	chrX	8664000	8666000	random_loop_4706	1	2
chr3L	8032000	8034000	chr3L	14126000	14128000	random_loop_4707	1	0
chrX	5872000	5874000	chrX	19560000	19562000	random_loop_4708	5	4
chr3R	21874000	21876000	chr3R	24958000	24960000	random_loop_4709	3	3
chr4	28000	30000	chr4	1224000	1226000	random_loop_4710	1	0
chr2L	14310000	14312000	chr2L	20530000	20532000	random_loop_4711	1	3
chr3L	18318000	18320000	chr3L	22032000	22034000	random_loop_4712	3	3
chrX	2878000	2880000	chrX	17936000	17938000	random_loop_4713	2	0
chrX	15690000	15692000	chrX	15832000	15834000	random_loop_4714	22	29
chr3L	14466000	14468000	chr3L	20806000	20808000	random_loop_4715	1	0
chr3R	10600000	10602000	chr3R	16820000	16822000	random_loop_4716	1	2
chr3R	11098000	11100000	chr3R	14220000	14222000	random_loop_4717	5	3
chr2R	12656000	12658000	chr2R	14724000	14726000	random_loop_4718	0	0
chr3L	15490000	15492000	chr3L	16774000	16776000	random_loop_4719	1	3
chrX	1136000	1138000	chrX	4230000	4232000	random_loop_4720	0	3
chr3L	20976000	20978000	chr3L	24684000	24686000	random_loop_4721	0	2
chr3L	2298000	2300000	chr3L	3456000	3458000	random_loop_4722	1	0
chr3L	3114000	3116000	chr3L	9208000	9210000	random_loop_4723	2	1
chr3R	16268000	16270000	chr3R	17748000	17750000	random_loop_4724	1	1
chr2R	736000	738000	chr2R	2216000	2218000	random_loop_4725	1	1
chr3R	18820000	18822000	chr3R	24800000	24802000	random_loop_4726	3	1
